Codi Municipi Edats Homes Dones Total
171292 Pedret-i-Marzà 96 0 1 1
171292 Pedret-i-Marzà 97 0 0 0
171292 Pedret-i-Marzà 98 0 0 0
171292 Pedret-i-Marzà 99 0 0 0
171292 Pedret-i-Marzà 100 0 0 0
251641 Penelles 0 1 2 3
251641 Penelles 1 1 3 4
251641 Penelles 2 1 2 3
251641 Penelles 3 5 0 5
251641 Penelles 4 2 2 4
251641 Penelles 5 2 1 3
251641 Penelles 6 2 1 3
251641 Penelles 7 1 3 4
251641 Penelles 8 1 3 4
251641 Penelles 9 0 2 2
251641 Penelles 10 4 2 6
251641 Penelles 11 2 1 3
251641 Penelles 12 3 3 6
251641 Penelles 13 4 2 6
251641 Penelles 14 1 0 1
251641 Penelles 15 3 0 3
251641 Penelles 16 1 1 2
251641 Penelles 17 1 1 2
251641 Penelles 18 0 2 2
251641 Penelles 19 1 0 1
251641 Penelles 20 3 1 4
251641 Penelles 21 0 4 4
251641 Penelles 22 2 0 2
251641 Penelles 23 3 3 6
251641 Penelles 24 2 4 6
251641 Penelles 25 1 0 1
251641 Penelles 26 5 0 5
251641 Penelles 27 2 3 5
251641 Penelles 28 2 2 4
251641 Penelles 29 1 1 2
251641 Penelles 30 1 3 4
251641 Penelles 31 1 4 5
251641 Penelles 32 4 3 7
251641 Penelles 33 2 2 4
251641 Penelles 34 3 2 5
251641 Penelles 35 2 1 3
251641 Penelles 36 4 1 5
251641 Penelles 37 2 2 4
251641 Penelles 38 3 0 3
251641 Penelles 39 4 4 8
251641 Penelles 40 6 1 7
251641 Penelles 41 3 1 4
251641 Penelles 42 4 5 9
251641 Penelles 43 3 1 4
251641 Penelles 44 4 2 6
251641 Penelles 45 4 0 4
251641 Penelles 46 7 5 12
251641 Penelles 47 1 1 2
251641 Penelles 48 3 5 8
251641 Penelles 49 2 1 3
251641 Penelles 50 2 4 6
251641 Penelles 51 6 1 7
251641 Penelles 52 5 2 7
251641 Penelles 53 7 5 12
251641 Penelles 54 6 3 9
251641 Penelles 55 9 4 13
251641 Penelles 56 5 3 8
251641 Penelles 57 6 5 11
251641 Penelles 58 8 3 11
251641 Penelles 59 10 4 14
251641 Penelles 60 4 3 7
251641 Penelles 61 6 0 6
251641 Penelles 62 2 2 4
251641 Penelles 63 2 1 3
251641 Penelles 64 4 1 5
251641 Penelles 65 2 1 3
251641 Penelles 66 3 2 5
251641 Penelles 67 0 3 3
251641 Penelles 68 4 4 8
251641 Penelles 69 0 2 2
251641 Penelles 70 3 0 3
251641 Penelles 71 5 4 9
251641 Penelles 72 5 4 9
251641 Penelles 73 1 3 4
251641 Penelles 74 4 3 7
251641 Penelles 75 3 1 4
251641 Penelles 76 4 3 7
251641 Penelles 77 0 0 0
251641 Penelles 78 2 1 3
251641 Penelles 79 2 2 4
251641 Penelles 80 4 3 7
251641 Penelles 81 1 4 5
251641 Penelles 82 2 3 5
251641 Penelles 83 4 1 5
251641 Penelles 84 3 1 4
251641 Penelles 85 1 1 2
251641 Penelles 86 3 1 4
251641 Penelles 87 3 6 9
251641 Penelles 88 0 1 1
251641 Penelles 89 2 1 3
251641 Penelles 90 1 2 3
251641 Penelles 91 0 1 1
251641 Penelles 92 1 2 3
251641 Penelles 93 0 1 1
251641 Penelles 94 0 2 2
251641 Penelles 95 0 0 0
251641 Penelles 96 0 0 0
251641 Penelles 97 0 0 0
251641 Penelles 98 0 0 0
251641 Penelles 99 0 0 0
251641 Penelles 100 0 1 1
171306 Pera,-la 0 5 2 7
171306 Pera,-la 1 1 3 4
171306 Pera,-la 2 4 2 6
171306 Pera,-la 3 4 0 4
171306 Pera,-la 4 5 1 6
171306 Pera,-la 5 2 1 3
171306 Pera,-la 6 2 9 11
171306 Pera,-la 7 6 1 7
171306 Pera,-la 8 3 0 3
171306 Pera,-la 9 3 2 5
171306 Pera,-la 10 7 0 7
171306 Pera,-la 11 1 3 4
171306 Pera,-la 12 0 2 2
171306 Pera,-la 13 4 4 8
171306 Pera,-la 14 1 2 3
171306 Pera,-la 15 3 0 3
171306 Pera,-la 16 1 2 3
171306 Pera,-la 17 2 1 3
171306 Pera,-la 18 1 1 2
171306 Pera,-la 19 2 2 4
171306 Pera,-la 20 3 2 5
171306 Pera,-la 21 1 3 4
171306 Pera,-la 22 0 1 1
171306 Pera,-la 23 0 3 3
171306 Pera,-la 24 2 1 3
171306 Pera,-la 25 2 0 2
171306 Pera,-la 26 0 2 2
171306 Pera,-la 27 4 4 8
171306 Pera,-la 28 4 2 6
171306 Pera,-la 29 1 2 3
171306 Pera,-la 30 1 1 2
171306 Pera,-la 31 1 0 1
171306 Pera,-la 32 4 4 8
171306 Pera,-la 33 0 3 3
171306 Pera,-la 34 3 4 7
171306 Pera,-la 35 1 7 8
171306 Pera,-la 36 6 3 9
171306 Pera,-la 37 4 4 8
171306 Pera,-la 38 2 8 10
171306 Pera,-la 39 4 2 6
171306 Pera,-la 40 1 4 5
171306 Pera,-la 41 1 5 6
171306 Pera,-la 42 3 1 4
171306 Pera,-la 43 5 1 6
171306 Pera,-la 44 6 6 12
171306 Pera,-la 45 5 1 6
171306 Pera,-la 46 6 6 12
171306 Pera,-la 47 3 4 7
171306 Pera,-la 48 7 3 10
171306 Pera,-la 49 1 3 4
171306 Pera,-la 50 8 2 10
171306 Pera,-la 51 2 4 6
171306 Pera,-la 52 3 4 7
171306 Pera,-la 53 4 3 7
171306 Pera,-la 54 2 5 7
171306 Pera,-la 55 1 2 3
171306 Pera,-la 56 2 1 3
171306 Pera,-la 57 3 2 5
171306 Pera,-la 58 4 3 7
171306 Pera,-la 59 3 3 6
171306 Pera,-la 60 2 5 7
171306 Pera,-la 61 1 1 2
171306 Pera,-la 62 6 2 8
171306 Pera,-la 63 1 1 2
171306 Pera,-la 64 7 2 9
171306 Pera,-la 65 1 1 2
171306 Pera,-la 66 3 6 9
171306 Pera,-la 67 1 4 5
171306 Pera,-la 68 0 1 1
171306 Pera,-la 69 1 3 4
171306 Pera,-la 70 4 6 10
171306 Pera,-la 71 1 3 4
171306 Pera,-la 72 1 1 2
171306 Pera,-la 73 1 2 3
171306 Pera,-la 74 2 5 7
171306 Pera,-la 75 0 4 4
171306 Pera,-la 76 1 2 3
171306 Pera,-la 77 0 1 1
171306 Pera,-la 78 3 1 4
171306 Pera,-la 79 1 1 2
171306 Pera,-la 80 2 3 5
171306 Pera,-la 81 2 2 4
171306 Pera,-la 82 0 3 3
171306 Pera,-la 83 1 4 5
171306 Pera,-la 84 1 4 5
171306 Pera,-la 85 2 5 7
171306 Pera,-la 86 1 1 2
171306 Pera,-la 87 0 0 0
171306 Pera,-la 88 1 1 2
171306 Pera,-la 89 1 0 1
171306 Pera,-la 90 0 1 1
171306 Pera,-la 91 1 0 1
171306 Pera,-la 92 0 1 1
171306 Pera,-la 93 0 2 2
171306 Pera,-la 94 0 1 1
171306 Pera,-la 95 0 0 0
171306 Pera,-la 96 0 1 1
171306 Pera,-la 97 0 0 0
171306 Pera,-la 98 0 0 0
171306 Pera,-la 99 0 0 0
171306 Pera,-la 100 0 0 0
81607 Perafita 0 3 1 4
81607 Perafita 1 3 1 4
81607 Perafita 2 1 1 2
81607 Perafita 3 1 2 3
81607 Perafita 4 1 2 3
81607 Perafita 5 0 1 1
81607 Perafita 6 1 3 4
81607 Perafita 7 1 1 2
81607 Perafita 8 1 0 1
81607 Perafita 9 1 0 1
81607 Perafita 10 3 1 4
81607 Perafita 11 2 2 4
81607 Perafita 12 1 3 4
81607 Perafita 13 3 2 5
81607 Perafita 14 1 4 5
81607 Perafita 15 1 3 4
81607 Perafita 16 3 1 4
81607 Perafita 17 1 6 7
81607 Perafita 18 1 3 4
81607 Perafita 19 3 1 4
81607 Perafita 20 1 1 2
81607 Perafita 21 1 0 1
81607 Perafita 22 3 2 5
81607 Perafita 23 2 0 2
81607 Perafita 24 2 2 4
81607 Perafita 25 3 3 6
81607 Perafita 26 0 2 2
81607 Perafita 27 3 2 5
81607 Perafita 28 0 5 5
81607 Perafita 29 3 1 4
81607 Perafita 30 6 2 8
81607 Perafita 31 2 1 3
81607 Perafita 32 1 4 5
81607 Perafita 33 2 4 6
81607 Perafita 34 3 0 3
81607 Perafita 35 5 1 6
81607 Perafita 36 1 2 3
81607 Perafita 37 3 3 6
81607 Perafita 38 4 0 4
81607 Perafita 39 2 2 4
81607 Perafita 40 3 2 5
81607 Perafita 41 3 4 7
81607 Perafita 42 4 2 6
81607 Perafita 43 3 2 5
81607 Perafita 44 4 1 5
81607 Perafita 45 3 4 7
81607 Perafita 46 3 5 8
81607 Perafita 47 4 3 7
81607 Perafita 48 2 5 7
81607 Perafita 49 6 5 11
81607 Perafita 50 1 1 2
81607 Perafita 51 4 2 6
81607 Perafita 52 3 5 8
81607 Perafita 53 7 3 10
81607 Perafita 54 1 1 2
81607 Perafita 55 3 2 5
81607 Perafita 56 2 3 5
81607 Perafita 57 1 3 4
81607 Perafita 58 5 2 7
81607 Perafita 59 0 6 6
81607 Perafita 60 3 2 5
81607 Perafita 61 5 2 7
81607 Perafita 62 2 1 3
81607 Perafita 63 0 5 5
81607 Perafita 64 5 4 9
81607 Perafita 65 6 4 10
81607 Perafita 66 2 1 3
81607 Perafita 67 4 2 6
81607 Perafita 68 3 2 5
81607 Perafita 69 6 4 10
81607 Perafita 70 1 1 2
81607 Perafita 71 3 2 5
81607 Perafita 72 2 2 4
81607 Perafita 73 1 1 2
81607 Perafita 74 4 1 5
81607 Perafita 75 3 3 6
81607 Perafita 76 2 3 5
81607 Perafita 77 1 2 3
81607 Perafita 78 0 0 0
81607 Perafita 79 1 0 1
81607 Perafita 80 4 4 8
81607 Perafita 81 2 2 4
81607 Perafita 82 0 1 1
81607 Perafita 83 1 0 1
81607 Perafita 84 2 1 3
81607 Perafita 85 1 2 3
81607 Perafita 86 1 1 2
81607 Perafita 87 1 2 3
81607 Perafita 88 1 3 4
81607 Perafita 89 1 3 4
81607 Perafita 90 1 2 3
81607 Perafita 91 0 0 0
81607 Perafita 92 0 0 0
81607 Perafita 93 0 0 0
81607 Perafita 94 0 0 0
81607 Perafita 95 0 0 0
81607 Perafita 96 0 0 0
81607 Perafita 97 0 0 0
81607 Perafita 98 0 1 1
81607 Perafita 99 0 1 1
81607 Perafita 100 0 0 0
431037 Perafort 0 5 3 8
431037 Perafort 1 5 4 9
431037 Perafort 2 12 6 18
431037 Perafort 3 11 11 22
431037 Perafort 4 18 8 26
431037 Perafort 5 10 6 16
431037 Perafort 6 17 10 27
431037 Perafort 7 6 13 19
431037 Perafort 8 14 9 23
431037 Perafort 9 8 6 14
431037 Perafort 10 10 12 22
431037 Perafort 11 8 11 19
431037 Perafort 12 12 7 19
431037 Perafort 13 9 4 13
431037 Perafort 14 10 6 16
431037 Perafort 15 12 6 18
431037 Perafort 16 7 9 16
431037 Perafort 17 10 7 17
431037 Perafort 18 9 2 11
431037 Perafort 19 4 8 12
431037 Perafort 20 4 4 8
431037 Perafort 21 5 0 5
431037 Perafort 22 3 5 8
431037 Perafort 23 4 1 5
431037 Perafort 24 1 4 5
431037 Perafort 25 6 5 11
431037 Perafort 26 4 5 9
431037 Perafort 27 4 7 11
431037 Perafort 28 6 3 9
431037 Perafort 29 9 11 20
431037 Perafort 30 4 4 8
431037 Perafort 31 8 9 17
431037 Perafort 32 13 6 19
431037 Perafort 33 9 14 23
431037 Perafort 34 6 15 21
431037 Perafort 35 15 11 26
431037 Perafort 36 12 11 23
431037 Perafort 37 18 15 33
431037 Perafort 38 15 15 30
431037 Perafort 39 17 18 35
431037 Perafort 40 17 26 43
431037 Perafort 41 14 13 27
431037 Perafort 42 16 10 26
431037 Perafort 43 14 13 27
431037 Perafort 44 11 13 24
431037 Perafort 45 6 16 22
431037 Perafort 46 12 7 19
431037 Perafort 47 15 13 28
431037 Perafort 48 13 11 24
431037 Perafort 49 10 7 17
431037 Perafort 50 9 12 21
431037 Perafort 51 6 5 11
431037 Perafort 52 12 7 19
431037 Perafort 53 12 5 17
431037 Perafort 54 7 7 14
431037 Perafort 55 4 8 12
431037 Perafort 56 6 4 10
431037 Perafort 57 6 5 11
431037 Perafort 58 7 7 14
431037 Perafort 59 8 5 13
431037 Perafort 60 5 6 11
431037 Perafort 61 4 1 5
431037 Perafort 62 3 5 8
431037 Perafort 63 4 3 7
431037 Perafort 64 2 4 6
431037 Perafort 65 5 5 10
431037 Perafort 66 4 5 9
431037 Perafort 67 7 6 13
431037 Perafort 68 7 1 8
431037 Perafort 69 5 3 8
431037 Perafort 70 3 4 7
431037 Perafort 71 4 5 9
431037 Perafort 72 5 6 11
431037 Perafort 73 2 4 6
431037 Perafort 74 0 1 1
431037 Perafort 75 4 3 7
431037 Perafort 76 3 4 7
431037 Perafort 77 2 1 3
431037 Perafort 78 2 1 3
431037 Perafort 79 3 3 6
431037 Perafort 80 3 4 7
431037 Perafort 81 1 5 6
431037 Perafort 82 1 2 3
431037 Perafort 83 3 1 4
431037 Perafort 84 3 2 5
431037 Perafort 85 2 1 3
431037 Perafort 86 0 2 2
431037 Perafort 87 0 2 2
431037 Perafort 88 1 0 1
431037 Perafort 89 0 2 2
431037 Perafort 90 0 0 0
431037 Perafort 91 1 1 2
431037 Perafort 92 0 0 0
431037 Perafort 93 0 0 0
431037 Perafort 94 0 0 0
431037 Perafort 95 0 1 1
431037 Perafort 96 0 0 0
431037 Perafort 97 0 0 0
431037 Perafort 98 0 0 0
431037 Perafort 99 0 0 0
431037 Perafort 100 0 0 0
171328 Peralada 0 3 6 9
171328 Peralada 1 9 6 15
171328 Peralada 2 8 11 19
171328 Peralada 3 9 12 21
171328 Peralada 4 6 7 13
171328 Peralada 5 18 5 23
171328 Peralada 6 9 11 20
171328 Peralada 7 8 8 16
171328 Peralada 8 11 8 19
171328 Peralada 9 6 19 25
171328 Peralada 10 13 8 21
171328 Peralada 11 9 8 17
171328 Peralada 12 10 9 19
171328 Peralada 13 12 10 22
171328 Peralada 14 9 6 15
171328 Peralada 15 10 15 25
171328 Peralada 16 7 8 15
171328 Peralada 17 11 16 27
171328 Peralada 18 10 8 18
171328 Peralada 19 12 6 18
171328 Peralada 20 7 12 19
171328 Peralada 21 10 10 20
171328 Peralada 22 11 11 22
171328 Peralada 23 12 10 22
171328 Peralada 24 5 12 17
171328 Peralada 25 10 10 20
171328 Peralada 26 17 4 21
171328 Peralada 27 11 12 23
171328 Peralada 28 17 10 27
171328 Peralada 29 7 5 12
171328 Peralada 30 4 12 16
171328 Peralada 31 11 11 22
171328 Peralada 32 12 11 23
171328 Peralada 33 9 9 18
171328 Peralada 34 10 13 23
171328 Peralada 35 13 13 26
171328 Peralada 36 11 13 24
171328 Peralada 37 11 12 23
171328 Peralada 38 16 13 29
171328 Peralada 39 14 13 27
171328 Peralada 40 19 10 29
171328 Peralada 41 18 15 33
171328 Peralada 42 15 18 33
171328 Peralada 43 19 21 40
171328 Peralada 44 8 14 22
171328 Peralada 45 9 14 23
171328 Peralada 46 22 12 34
171328 Peralada 47 16 19 35
171328 Peralada 48 16 18 34
171328 Peralada 49 12 12 24
171328 Peralada 50 11 15 26
171328 Peralada 51 11 16 27
171328 Peralada 52 15 12 27
171328 Peralada 53 15 15 30
171328 Peralada 54 17 20 37
171328 Peralada 55 15 10 25
171328 Peralada 56 18 15 33
171328 Peralada 57 12 10 22
171328 Peralada 58 13 11 24
171328 Peralada 59 12 7 19
171328 Peralada 60 7 5 12
171328 Peralada 61 16 12 28
171328 Peralada 62 15 12 27
171328 Peralada 63 6 7 13
171328 Peralada 64 12 17 29
171328 Peralada 65 17 13 30
171328 Peralada 66 8 11 19
171328 Peralada 67 5 10 15
171328 Peralada 68 13 13 26
171328 Peralada 69 11 8 19
171328 Peralada 70 8 8 16
171328 Peralada 71 9 13 22
171328 Peralada 72 5 7 12
171328 Peralada 73 8 5 13
171328 Peralada 74 9 8 17
171328 Peralada 75 3 4 7
171328 Peralada 76 9 6 15
171328 Peralada 77 0 6 6
171328 Peralada 78 5 2 7
171328 Peralada 79 7 5 12
171328 Peralada 80 2 9 11
171328 Peralada 81 3 9 12
171328 Peralada 82 4 5 9
171328 Peralada 83 4 5 9
171328 Peralada 84 7 5 12
171328 Peralada 85 4 8 12
171328 Peralada 86 4 5 9
171328 Peralada 87 3 5 8
171328 Peralada 88 3 2 5
171328 Peralada 89 4 5 9
171328 Peralada 90 0 5 5
171328 Peralada 91 3 4 7
171328 Peralada 92 0 5 5
171328 Peralada 93 1 3 4
171328 Peralada 94 3 2 5
171328 Peralada 95 1 1 2
171328 Peralada 96 0 2 2
171328 Peralada 97 0 0 0
171328 Peralada 98 0 0 0
171328 Peralada 99 0 0 0
171328 Peralada 100 0 0 0
251654 Peramola 0 1 0 1
251654 Peramola 1 0 2 2
251654 Peramola 2 0 0 0
251654 Peramola 3 1 0 1
251654 Peramola 4 0 2 2
251654 Peramola 5 1 2 3
251654 Peramola 6 2 0 2
251654 Peramola 7 0 1 1
251654 Peramola 8 0 1 1
251654 Peramola 9 1 1 2
251654 Peramola 10 0 1 1
251654 Peramola 11 2 3 5
251654 Peramola 12 2 0 2
251654 Peramola 13 1 1 2
251654 Peramola 14 2 0 2
251654 Peramola 15 3 0 3
251654 Peramola 16 0 3 3
251654 Peramola 17 1 1 2
251654 Peramola 18 2 2 4
251654 Peramola 19 1 0 1
251654 Peramola 20 3 3 6
251654 Peramola 21 2 3 5
251654 Peramola 22 3 2 5
251654 Peramola 23 1 1 2
251654 Peramola 24 1 2 3
251654 Peramola 25 2 5 7
251654 Peramola 26 1 0 1
251654 Peramola 27 3 3 6
251654 Peramola 28 3 2 5
251654 Peramola 29 0 0 0
251654 Peramola 30 2 3 5
251654 Peramola 31 1 2 3
251654 Peramola 32 3 1 4
251654 Peramola 33 4 1 5
251654 Peramola 34 1 1 2
251654 Peramola 35 2 1 3
251654 Peramola 36 1 1 2
251654 Peramola 37 1 6 7
251654 Peramola 38 1 0 1
251654 Peramola 39 4 3 7
251654 Peramola 40 2 1 3
251654 Peramola 41 4 1 5
251654 Peramola 42 2 1 3
251654 Peramola 43 2 3 5
251654 Peramola 44 3 2 5
251654 Peramola 45 0 2 2
251654 Peramola 46 2 1 3
251654 Peramola 47 1 2 3
251654 Peramola 48 3 5 8
251654 Peramola 49 2 0 2
251654 Peramola 50 2 1 3
251654 Peramola 51 6 1 7
251654 Peramola 52 1 3 4
251654 Peramola 53 4 4 8
251654 Peramola 54 4 5 9
251654 Peramola 55 3 7 10
251654 Peramola 56 3 3 6
251654 Peramola 57 3 5 8
251654 Peramola 58 2 1 3
251654 Peramola 59 2 2 4
251654 Peramola 60 3 1 4
251654 Peramola 61 1 1 2
251654 Peramola 62 4 4 8
251654 Peramola 63 4 0 4
251654 Peramola 64 1 3 4
251654 Peramola 65 4 1 5
251654 Peramola 66 1 4 5
251654 Peramola 67 4 2 6
251654 Peramola 68 3 3 6
251654 Peramola 69 1 0 1
251654 Peramola 70 1 2 3
251654 Peramola 71 6 2 8
251654 Peramola 72 0 3 3
251654 Peramola 73 2 3 5
251654 Peramola 74 2 1 3
251654 Peramola 75 1 1 2
251654 Peramola 76 4 1 5
251654 Peramola 77 2 2 4
251654 Peramola 78 2 2 4
251654 Peramola 79 1 2 3
251654 Peramola 80 0 2 2
251654 Peramola 81 0 0 0
251654 Peramola 82 2 3 5
251654 Peramola 83 0 1 1
251654 Peramola 84 1 4 5
251654 Peramola 85 3 2 5
251654 Peramola 86 0 2 2
251654 Peramola 87 2 0 2
251654 Peramola 88 0 3 3
251654 Peramola 89 1 2 3
251654 Peramola 90 1 3 4
251654 Peramola 91 0 0 0
251654 Peramola 92 2 0 2
251654 Peramola 93 0 0 0
251654 Peramola 94 0 1 1
251654 Peramola 95 0 0 0
251654 Peramola 96 0 1 1
251654 Peramola 97 0 0 0
251654 Peramola 98 0 0 0
251654 Peramola 99 0 0 0
251654 Peramola 100 0 0 0
431042 Perelló,-el 0 18 9 27
431042 Perelló,-el 1 13 10 23
431042 Perelló,-el 2 11 12 23
431042 Perelló,-el 3 11 16 27
431042 Perelló,-el 4 14 12 26
431042 Perelló,-el 5 8 9 17
431042 Perelló,-el 6 17 9 26
431042 Perelló,-el 7 14 18 32
431042 Perelló,-el 8 16 14 30
431042 Perelló,-el 9 15 19 34
431042 Perelló,-el 10 8 13 21
431042 Perelló,-el 11 10 11 21
431042 Perelló,-el 12 10 11 21
431042 Perelló,-el 13 20 10 30
431042 Perelló,-el 14 17 10 27
431042 Perelló,-el 15 12 8 20
431042 Perelló,-el 16 15 14 29
431042 Perelló,-el 17 8 18 26
431042 Perelló,-el 18 9 8 17
431042 Perelló,-el 19 16 10 26
431042 Perelló,-el 20 13 8 21
431042 Perelló,-el 21 14 15 29
431042 Perelló,-el 22 15 6 21
431042 Perelló,-el 23 9 10 19
431042 Perelló,-el 24 9 10 19
431042 Perelló,-el 25 10 12 22
431042 Perelló,-el 26 11 12 23
431042 Perelló,-el 27 9 13 22
431042 Perelló,-el 28 21 11 32
431042 Perelló,-el 29 12 12 24
431042 Perelló,-el 30 13 15 28
431042 Perelló,-el 31 20 18 38
431042 Perelló,-el 32 16 19 35
431042 Perelló,-el 33 15 16 31
431042 Perelló,-el 34 21 15 36
431042 Perelló,-el 35 25 10 35
431042 Perelló,-el 36 20 18 38
431042 Perelló,-el 37 24 21 45
431042 Perelló,-el 38 28 28 56
431042 Perelló,-el 39 25 27 52
431042 Perelló,-el 40 27 24 51
431042 Perelló,-el 41 21 16 37
431042 Perelló,-el 42 27 20 47
431042 Perelló,-el 43 23 18 41
431042 Perelló,-el 44 25 24 49
431042 Perelló,-el 45 14 18 32
431042 Perelló,-el 46 20 21 41
431042 Perelló,-el 47 17 21 38
431042 Perelló,-el 48 29 18 47
431042 Perelló,-el 49 23 17 40
431042 Perelló,-el 50 21 15 36
431042 Perelló,-el 51 25 10 35
431042 Perelló,-el 52 21 21 42
431042 Perelló,-el 53 23 15 38
431042 Perelló,-el 54 18 17 35
431042 Perelló,-el 55 20 25 45
431042 Perelló,-el 56 14 18 32
431042 Perelló,-el 57 16 13 29
431042 Perelló,-el 58 20 24 44
431042 Perelló,-el 59 18 8 26
431042 Perelló,-el 60 16 18 34
431042 Perelló,-el 61 18 22 40
431042 Perelló,-el 62 14 16 30
431042 Perelló,-el 63 25 15 40
431042 Perelló,-el 64 22 20 42
431042 Perelló,-el 65 12 14 26
431042 Perelló,-el 66 30 18 48
431042 Perelló,-el 67 19 25 44
431042 Perelló,-el 68 23 23 46
431042 Perelló,-el 69 29 19 48
431042 Perelló,-el 70 17 14 31
431042 Perelló,-el 71 16 16 32
431042 Perelló,-el 72 19 8 27
431042 Perelló,-el 73 13 18 31
431042 Perelló,-el 74 14 13 27
431042 Perelló,-el 75 14 16 30
431042 Perelló,-el 76 19 26 45
431042 Perelló,-el 77 8 8 16
431042 Perelló,-el 78 12 12 24
431042 Perelló,-el 79 20 13 33
431042 Perelló,-el 80 7 15 22
431042 Perelló,-el 81 20 9 29
431042 Perelló,-el 82 8 11 19
431042 Perelló,-el 83 17 9 26
431042 Perelló,-el 84 15 14 29
431042 Perelló,-el 85 11 11 22
431042 Perelló,-el 86 6 14 20
431042 Perelló,-el 87 3 12 15
431042 Perelló,-el 88 7 13 20
431042 Perelló,-el 89 8 17 25
431042 Perelló,-el 90 8 7 15
431042 Perelló,-el 91 5 1 6
431042 Perelló,-el 92 0 6 6
431042 Perelló,-el 93 1 6 7
431042 Perelló,-el 94 1 3 4
431042 Perelló,-el 95 0 2 2
431042 Perelló,-el 96 0 3 3
431042 Perelló,-el 97 0 1 1
431042 Perelló,-el 98 0 1 1
431042 Perelló,-el 99 0 2 2
431042 Perelló,-el 100 1 1 2
81614 Piera 0 55 75 130
81614 Piera 1 78 72 150
81614 Piera 2 63 76 139
81614 Piera 3 79 63 142
81614 Piera 4 76 81 157
81614 Piera 5 78 82 160
81614 Piera 6 90 97 187
81614 Piera 7 99 77 176
81614 Piera 8 119 88 207
81614 Piera 9 95 99 194
81614 Piera 10 117 98 215
81614 Piera 11 100 79 179
81614 Piera 12 112 104 216
81614 Piera 13 103 94 197
81614 Piera 14 96 85 181
81614 Piera 15 103 80 183
81614 Piera 16 107 81 188
81614 Piera 17 79 95 174
81614 Piera 18 80 72 152
81614 Piera 19 67 70 137
81614 Piera 20 77 63 140
81614 Piera 21 69 68 137
81614 Piera 22 67 69 136
81614 Piera 23 82 62 144
81614 Piera 24 72 66 138
81614 Piera 25 69 53 122
81614 Piera 26 74 61 135
81614 Piera 27 76 66 142
81614 Piera 28 75 81 156
81614 Piera 29 89 58 147
81614 Piera 30 82 79 161
81614 Piera 31 72 76 148
81614 Piera 32 86 95 181
81614 Piera 33 83 79 162
81614 Piera 34 104 91 195
81614 Piera 35 117 124 241
81614 Piera 36 129 120 249
81614 Piera 37 145 128 273
81614 Piera 38 150 142 292
81614 Piera 39 140 128 268
81614 Piera 40 158 140 298
81614 Piera 41 157 151 308
81614 Piera 42 171 158 329
81614 Piera 43 157 125 282
81614 Piera 44 137 135 272
81614 Piera 45 153 125 278
81614 Piera 46 175 132 307
81614 Piera 47 126 111 237
81614 Piera 48 133 105 238
81614 Piera 49 112 105 217
81614 Piera 50 121 108 229
81614 Piera 51 123 126 249
81614 Piera 52 134 95 229
81614 Piera 53 111 99 210
81614 Piera 54 99 93 192
81614 Piera 55 88 96 184
81614 Piera 56 91 80 171
81614 Piera 57 83 110 193
81614 Piera 58 97 103 200
81614 Piera 59 88 91 179
81614 Piera 60 102 94 196
81614 Piera 61 95 71 166
81614 Piera 62 67 65 132
81614 Piera 63 86 79 165
81614 Piera 64 71 76 147
81614 Piera 65 71 63 134
81614 Piera 66 65 71 136
81614 Piera 67 68 55 123
81614 Piera 68 74 75 149
81614 Piera 69 61 80 141
81614 Piera 70 52 54 106
81614 Piera 71 53 68 121
81614 Piera 72 48 53 101
81614 Piera 73 67 60 127
81614 Piera 74 48 54 102
81614 Piera 75 45 47 92
81614 Piera 76 47 67 114
81614 Piera 77 34 33 67
81614 Piera 78 46 48 94
81614 Piera 79 44 48 92
81614 Piera 80 40 68 108
81614 Piera 81 49 48 97
81614 Piera 82 34 55 89
81614 Piera 83 39 50 89
81614 Piera 84 32 42 74
81614 Piera 85 23 39 62
81614 Piera 86 17 44 61
81614 Piera 87 17 35 52
81614 Piera 88 26 27 53
81614 Piera 89 16 25 41
81614 Piera 90 8 21 29
81614 Piera 91 9 11 20
81614 Piera 92 6 14 20
81614 Piera 93 4 14 18
81614 Piera 94 4 7 11
81614 Piera 95 1 7 8
81614 Piera 96 1 5 6
81614 Piera 97 1 7 8
81614 Piera 98 3 2 5
81614 Piera 99 1 1 2
81614 Piera 100 0 3 3
431055 Piles,-les 0 2 2 4
431055 Piles,-les 1 0 1 1
431055 Piles,-les 2 2 1 3
431055 Piles,-les 3 0 1 1
431055 Piles,-les 4 1 2 3
431055 Piles,-les 5 2 2 4
431055 Piles,-les 6 3 4 7
431055 Piles,-les 7 2 1 3
431055 Piles,-les 8 1 0 1
431055 Piles,-les 9 2 2 4
431055 Piles,-les 10 2 0 2
431055 Piles,-les 11 2 2 4
431055 Piles,-les 12 0 0 0
431055 Piles,-les 13 1 0 1
431055 Piles,-les 14 1 2 3
431055 Piles,-les 15 0 1 1
431055 Piles,-les 16 1 2 3
431055 Piles,-les 17 1 0 1
431055 Piles,-les 18 0 1 1
431055 Piles,-les 19 0 0 0
431055 Piles,-les 20 0 1 1
431055 Piles,-les 21 2 1 3
431055 Piles,-les 22 2 0 2
431055 Piles,-les 23 0 1 1
431055 Piles,-les 24 0 0 0
431055 Piles,-les 25 0 3 3
431055 Piles,-les 26 1 0 1
431055 Piles,-les 27 1 0 1
431055 Piles,-les 28 1 1 2
